COUNTY,NAME,SITE,PARAMETER,DESCRIPTION,CITY,ADDRESS,V13,REGION,MSA,PURPOSE1,PURPOSE2,PURPOSE3,TYPE1,TYPE2,LAT,LONG
3,Allen,4,61104,Wind Direction - Resultant,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",OTHER,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,81102,PM10 Total 0-10um STP,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,85101,PM10 - LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88101,PM2.5 - Local Conditions,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",HIGHEST CONCENTRATION,POPULATION EXPOSURE,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88101,PM2.5 - Local Conditions,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,QUALITY ASSURANCE,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88101,PM2.5 - Local Conditions,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",HIGHEST CONCENTRATION,POPULATION EXPOSURE,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88102,Antimony PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88103,Arsenic PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88104,Aluminum PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88107,Barium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88109,Bromine PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88110,Cadmium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88111,Calcium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88112,Chromium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88113,Cobalt PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88114,Copper PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88115,Chlorine PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88117,Cerium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88118,Cesium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88121,Europium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88124,Gallium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88126,Iron PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88127,Hafnium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88128,Lead PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88131,Indium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88132,Manganese PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88133,Iridium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88134,Molybdenum PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88136,Nickel PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88140,Magnesium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88142,Mercury PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88143,Gold PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88146,Lanthanum PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88147,Niobium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88152,Phosphorus PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88154,Selenium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88160,Tin PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88161,Titanium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88162,Samarium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88163,Scandium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88164,Vanadium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88165,Silicon PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88166,Silver PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88167,Zinc PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88168,Strontium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88169,Sulfur PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88170,Tantalum PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88172,Terbium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88176,Rubidium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88180,Potassium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88183,Yttrium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88184,Sodium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88185,Zirconium PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,4,88186,Tungsten PM2.5 LC,Fort Wayne,2022 NORTH BEACON,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.0949655,-85.10181631
3,Allen,6,81102,PM10 Total 0-10um STP,Not in a city,HUNTINGTON & KRESS RDS.  FT.WAYNE IN,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",HIGHEST CONCENTRATION,,,INDUSTRIAL,SUBURBAN,40.980556,-85.288889
3,Allen,9,81102,PM10 Total 0-10um STP,Not in a city,"WATKINS MOTOR LINES, 4221 ADAMS CNTR RD",81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",HIGHEST CONCENTRATION,,,COMMERCIAL,SUBURBAN,41.046389,-85.057778
3,Allen,12,81102,PM10 Total 0-10um STP,Fort Wayne,"ALLEN CO. MOTORS, 2300 W JEFFERSON BLVD.",81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",HIGHEST CONCENTRATION,,,COMMERCIAL,URBAN AND CENTER CITY,41.074444,-85.169722
3,Allen,13,81102,PM10 Total 0-10um STP,Fort Wayne,2801 COVINGTON RD.,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",UNKNOWN,,,COMMERCIAL,SUBURBAN,41.0575,-85.174167
3,Allen,14,88101,PM2.5 - Local Conditions,Fort Wayne,WEST RUDISILL BLVD,81,NORTHEAST INDIANA,"Fort Wayne-Huntington-Auburn, IN",POPULATION EXPOSURE,,,COMMERCIAL,SUBURBAN,41.050556,-85.149722
5,Bartholomew,6,81102,PM10 Total 0-10um STP,Columbus,ACROSS FROM 1531 13TH STREET,83,SOUTHERN INDIANA,"Indianapolis-Anderson-Columbus, IN",UNKNOWN,,,INDUSTRIAL,URBAN AND CENTER CITY,39.212778,-85.895833
15,Carroll,2,61103,Wind Speed - Resultant,Not in a city,481 S. 150 W. / FLORA AIRPORT,84,WABASH VALLEY,"Lafayette-Frankfort, IN",OTHER,,,AGRICULTURAL,SUBURBAN,40.54045463,-86.55303493
15,Carroll,2,61104,Wind Direction - Resultant,Not in a city,481 S. 150 W. / FLORA AIRPORT,84,WABASH VALLEY,"Lafayette-Frankfort, IN",OTHER,,,AGRICULTURAL,SUBURBAN,40.54045463,-86.55303493
19,Clark,3,81102,PM10 Total 0-10um STP,Charlestown,6200 STATE RD. 62/ ARMY AMMUNITION PLANT,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,INDUSTRIAL,SUBURBAN,38.376944,-85.690278
19,Clark,5,81102,PM10 Total 0-10um STP,Jeffersonville,225 SPRING ST.,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.270833,-85.740278
19,Clark,5,85101,PM10 - LC,Jeffersonville,225 SPRING ST.,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.270833,-85.740278
19,Clark,5,88101,PM2.5 - Local Conditions,Jeffersonville,225 SPRING ST.,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.270833,-85.740278
19,Clark,6,81102,PM10 Total 0-10um STP,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",HIGHEST CONCENTRATION,POPULATION EXPOSURE,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88101,PM2.5 - Local Conditions,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",HIGHEST CONCENTRATION,POPULATION EXPOSURE,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88102,Antimony PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88103,Arsenic PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88104,Aluminum PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88107,Barium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88109,Bromine PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88110,Cadmium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88111,Calcium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88112,Chromium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88113,Cobalt PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88114,Copper PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88115,Chlorine PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88117,Cerium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88118,Cesium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88121,Europium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88124,Gallium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88126,Iron PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88127,Hafnium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88128,Lead PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88131,Indium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88132,Manganese PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88133,Iridium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88134,Molybdenum PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88136,Nickel PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88140,Magnesium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88142,Mercury PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88143,Gold PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88146,Lanthanum PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88147,Niobium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88152,Phosphorus PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88154,Selenium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88160,Tin PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88161,Titanium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
19,Clark,6,88162,Samarium PM2.5 LC,Jeffersonville,JEFFERSONVILLE PFAU- 719 WALNUT ST,78,LOUISVILLE,"Louisville/Jefferson County-Elizabethtown-Scottsburg, KY-IN",POPULATION EXPOSURE,,,COMMERCIAL,URBAN AND CENTER CITY,38.277675,-85.740153
